variant,driver_mix,episode_id,crashed,episode_length,total_reward,min_distance,final_speed,first_crash_step,theta_name,npc_driver_types,last_action,last_best_score,last_verified_score,last_fallback_triggered,runtime_s
fallback_0p8,default_mix,44,False,20,17.172378985087068,4.982108639568225,16.158021926879844,,aggressive,normal|normal|normal|normal,"[0.4042460024356842, 0.0]",6008.157235469855,2023.4379563866037,False,0.29284075000003895
fallback_0p8,default_mix,45,True,7,6.213615138252479,5.0,21.710498951664672,6,cautious,aggressive|normal|aggressive|normal,"[0.029297636821866035, 0.0]",6042.570807360648,3003.3139594933114,False,0.09552041699998881
fallback_0p8,default_mix,46,False,14,12.604327626887308,4.000788944226483,17.933457851409855,,cautious,normal|normal|cautious|cautious,"[-0.6286715269088745, 0.0]",12043.057357386655,2101.6417194923993,False,0.20376049999998713
fallback_0p8,default_mix,47,False,16,14.476870711644487,12.605370100302704,15.685392379760717,,cautious,normal|aggressive|aggressive|aggressive,"[-0.5347481369972229, 0.0]",11024.36690777972,16071.930050972482,False,0.24904358399999182
fallback_0p8,default_mix,48,True,7,6.143842305397489,5.000000000000028,15.99888798000925,6,normal,aggressive|cautious|normal|normal,"[-0.18134087324142456, 0.0]",6029.123954804022,5009.381033739564,False,0.1069888750000132
fallback_0p8,default_mix,49,False,19,16.357325919469183,5.683752476158871,12.29792761802666,,normal,normal|normal|normal|normal,"[0.4421664774417877, 0.0]",12039.668820166446,1040.375185652562,False,0.2687316669999973
fallback_0p8,cautious_heavy,0,True,8,6.866864749887263,5.000000000000028,11.46251711540873,7,aggressive,cautious|cautious|cautious|normal,"[-0.3059065043926239, 0.0]",6016.424987427281,4010.478848617926,False,0.12020941700001231
fallback_0p8,cautious_heavy,1,True,11,9.214685882850073,3.3119904546327525,8.063452929410266,10,aggressive,cautious|normal|normal|normal,"[-0.4010314345359802, 0.0]",11007.667349113279,2010.250051801326,False,0.19099112499998228
fallback_0p8,cautious_heavy,2,True,7,6.211052518122312,5.0,15.076944562755346,6,normal,cautious|normal|normal|cautious,"[0.036967482417821884, 0.0]",7025.531518999242,4008.1741289319475,False,0.10801979199999323
fallback_0p8,cautious_heavy,3,True,6,5.283248592335921,5.0,16.66294082274497,5,normal,aggressive|normal|cautious|cautious,"[0.060746803879737854, 0.0]",6024.78077410854,3009.7806655748045,False,0.08669054199998527
fallback_0p8,cautious_heavy,4,False,17,15.143327667978081,17.06873016944057,19.14078783988959,,normal,cautious|cautious|cautious|normal,"[-0.1790425032377243, 0.0]",9023.786425800632,8008.040809051223,False,0.2466826669999591
fallback_0p8,cautious_heavy,5,False,17,15.015509401427375,18.419720708386514,13.490239858627293,,cautious,cautious|cautious|normal|cautious,"[-0.7031726837158203, 0.0]",13039.10569147513,1127.3400417013252,False,0.2272280409999894
fallback_0p8,cautious_heavy,6,False,15,12.49728781019053,4.847153612040481,17.81513381004329,,normal,normal|cautious|cautious|normal,"[-0.7596224546432495, 0.0]",10037.691742517209,1090.1719251945528,False,0.219471709000004
fallback_0p8,cautious_heavy,7,True,7,6.133510778850598,4.999999999999972,12.064512596096165,6,cautious,normal|normal|cautious|normal,"[-0.17121410369873047, 0.0]",6034.012383070501,6009.124660906569,False,0.10340195800000629
fallback_0p8,cautious_heavy,8,False,50,24.623134912586092,4.008232877334046,2.0843586921691815,,normal,cautious|cautious|cautious|cautious,"[0.0019060306949540973, 0.0]",16001.886924839418,1000.5318756767073,False,0.7547812919999615
fallback_0p8,cautious_heavy,9,True,5,4.238178269392955,5.0,14.38048890173799,4,aggressive,normal|cautious|cautious|normal,"[-0.38013166189193726, 0.0]",5021.973123635931,4014.597832093621,False,0.06682674999996152
fallback_0p8,cautious_heavy,10,True,6,5.285743195730752,5.0,11.54046239718558,5,cautious,normal|normal|normal|normal,"[-0.42432838678359985, 0.0]",6025.722125559641,18045.34289975473,False,0.08281566700003395
fallback_0p8,cautious_heavy,11,False,21,17.929589499367612,4.928375226849889,19.99102640151975,,normal,normal|normal|cautious|normal,"[0.21308113634586334, 0.0]",9010.860167537641,3016.8811145571085,False,0.279671124999993
fallback_0p8,cautious_heavy,12,False,18,15.60699355265559,4.268239842232686,16.340111970901503,,cautious,normal|cautious|normal|cautious,"[0.11454175412654877, 0.0]",8028.523831290288,5985.717962267651,False,0.2525740410000026
fallback_0p8,cautious_heavy,13,False,21,17.737345692846507,6.605998756435766,15.4268770217895,,normal,aggressive|cautious|cautious|normal,"[-0.1391274780035019, 0.0]",13043.391622234496,5005.614547923409,False,0.30643466600002967
fallback_0p8,cautious_heavy,14,False,17,14.896280566133322,7.159623808985751,9.346013307571274,,normal,cautious|normal|normal|cautious,"[-0.30000001192092896, 0.0]",15013.527341001522,14.347875085376131,False,0.26702304200000526
fallback_0p8,cautious_heavy,15,False,21,17.68546121385363,4.786408780321627,6.6816086769104235,,normal,cautious|cautious|normal|normal,"[0.15792344510555267, 0.0]",4011.6541850419744,2008.3369668552855,False,0.29076004199998806
fallback_0p8,cautious_heavy,16,False,20,16.965672145231505,4.194459399706726,15.615792274475046,,normal,cautious|normal|cautious|cautious,"[0.00023239303845912218, 0.0]",12013.964120417624,7004.37299722034,False,0.28813949999999977
fallback_0p8,cautious_heavy,17,True,6,5.323845667549692,5.0,13.107342980091952,5,normal,normal|normal|cautious|cautious,"[-0.39119499921798706, 0.0]",7029.9107905966985,5026.637887191596,False,0.08119654200004334
fallback_0p8,cautious_heavy,18,False,17,15.019063106454695,11.958225762899325,16.726540803909277,,normal,normal|normal|cautious|cautious,"[-0.03842605650424957, 0.0]",15032.766223357547,7986.469581414203,False,0.23842708400002266
fallback_0p8,cautious_heavy,19,False,20,17.032573692003883,4.069209453253562,13.575349569320675,,cautious,normal|normal|cautious|cautious,"[0.8408342003822327, 0.0]",3063.7372912110523,1186.5706319029102,False,0.30534108300003027
