variant,driver_mix,episode_id,step,theta_name,npc_driver_types,ego_position_before,ego_speed_before,nearest_position_before,nearest_speed_before,nearest_lane_before,distance_before,distance_after,action,best_score,verified_score,fallback_triggered
baseline,all_normal,44,6,cautious,normal|normal|normal|normal,"[210.05354814529417, 4.0]",25.079740047454845,"[216.32871654559307, 4.0]",20.99612888270951,"('a', 'b', 1)",6.275168400298895,5.0,"[-0.20699355006217957, 0.0]",12071.53798682597,3012.4486031993533,False
baseline,default_mix,4,3,aggressive,normal|aggressive|cautious|cautious,"[127.37191171646111, 4.0]",32.482110500335665,"[138.41092889206092, 4.0]",19.87934427619046,"('a', 'b', 1)",11.03901717559981,5.0,"[-0.2573763132095337, 0.0]",5024.819064438239,2014.6335383322687,False
baseline,default_mix,5,6,cautious,normal|normal|cautious|normal,"[203.68104019165048, 4.0]",22.93801474571227,"[210.4108257432388, 4.0]",21.012578217321295,"('a', 'b', 1)",6.729785551588321,5.0,"[0.21948061883449554, 0.0]",6023.189218869793,4016.5159040715707,False
baseline,default_mix,6,6,normal,cautious|normal|normal|cautious,"[207.48044222195927, 4.0]",26.527199268341032,"[212.51444169549052, 4.0]",20.975531434162118,"('a', 'b', 1)",5.033999473531253,5.0,"[-0.3451451063156128, 0.0]",18045.725180319976,7021.272930691335,False
baseline,default_mix,11,5,normal,aggressive|aggressive|normal|normal,"[178.37414665222158, 4.0]",27.13546299934385,"[185.61232171212777, 4.0]",20.503146709166987,"('a', 'b', 1)",7.238175059906183,5.0,"[-0.20121991634368896, 0.0]",6031.054189021923,6011.505155441029,False
baseline,default_mix,23,11,normal,normal|normal|cautious|normal,"[254.99637209574283, 4.0]",11.64152407646167,"[248.1005318866414, 0.0]",13.742080638886769,"('b', 'c', 0)",7.971989224118416,5.190826329481911,"[-0.38652700185775757, 0.0]",20020.91138482403,20022.79840292384,False
baseline,default_mix,24,6,cautious,normal|normal|normal|normal,"[210.0529855410255, 4.0]",23.08303022384635,"[215.9216655422314, 4.0]",21.01018808855197,"('a', 'b', 1)",5.868680001205917,5.0,"[-0.277121365070343, 0.0]",12024.49802459633,3020.4489101484437,False
baseline,default_mix,31,3,cautious,normal|normal|normal|cautious,"[123.94721946716301, 4.0]",33.00296258926388,"[138.74493203952693, 4.0]",19.81339976591421,"('a', 'b', 1)",14.79771257236392,5.0,"[-0.18225087225437164, 0.0]",5057.30551401278,1010.7515897733799,False
baseline,default_mix,47,6,cautious,aggressive|cautious|normal|aggressive,"[210.57593913078338, 4.0]",24.627250671386804,"[218.25763506923366, 4.0]",21.490812872871935,"('a', 'b', 1)",7.681695938450275,5.0,"[-0.09865465760231018, 0.0]",6027.114011253294,3004.6492821137344,False
baseline,default_mix,48,12,cautious,aggressive|normal|aggressive|cautious,"[326.1661642392475, 4.0]",22.445112466812116,"[331.5055361156441, 4.000036867357388]",18.28019027586584,"('c', 'd', 1)",5.339371876523851,5.000004239795395,"[-0.034287795424461365, 0.0]",6025.000128807554,4002.585485419122,False
baseline,cautious_heavy,3,16,aggressive,cautious|normal|normal|normal,"[316.53281731605574, 4.0]",-1.8154141902923193,"[312.2357910854365, 1.76972741925182]",1.9394006275555027,"('c', 'd', 0)",4.841337646876822,3.7547509132199126,"[-0.48533812165260315, 0.0]",20011.36205386501,20011.90392832573,False
baseline,cautious_heavy,7,7,aggressive,cautious|cautious|normal|cautious,"[225.45136348406473, 4.0]",23.224216699600237,"[236.25436354427893, 4.0]",18.797863996405944,"('b', 'c', 1)",10.803000060214202,4.987916701135661,"[-0.25389933586120605, 0.0]",8014.72530350957,3009.0531981547388,False
baseline,cautious_heavy,13,7,cautious,cautious|normal|normal|cautious,"[232.99920145670578, 4.0]",24.292554855346697,"[238.99803243537417, 4.0]",20.729038610807645,"('b', 'c', 1)",5.998830978668394,4.999999999999972,"[-0.31818899512290955, 0.0]",6041.541798676041,3026.8185160526928,False
baseline,cautious_heavy,14,7,aggressive,cautious|cautious|cautious|normal,"[228.00392576853406, 4.0]",22.62995576858515,"[236.90061359137357, 4.0]",18.79602792884714,"('b', 'c', 1)",8.89668782283951,4.516545779029143,"[-0.23291201889514923, 0.0]",16010.986949268721,6008.553940304273,False
baseline,cautious_heavy,16,8,normal,normal|normal|normal|normal,"[256.6486605326333, 4.0]",21.756220102310166,"[264.25130094448747, 4.161786759312044]",17.458519155234445,"('b', 'c', 1)",7.6043616554873825,5.0045593488279705,"[-0.3628946840763092, 0.0]",5025.726376060497,15011.343322983425,False
baseline,cautious_heavy,19,8,normal,normal|cautious|normal|aggressive,"[261.25422086715696, 4.0]",21.645401000976555,"[266.56668811233743, 4.1485789830702755]",18.82580818037441,"('b', 'c', 1)",5.314544566124701,5.016282474564121,"[-0.790902316570282, 0.0]",7027.117291645886,17097.22247368258,False
baseline,cautious_heavy,21,6,aggressive,aggressive|normal|normal|cautious,"[208.2392004489899, 4.0]",23.786266565322872,"[214.95731762405256, 4.0]",20.987596157370866,"('a', 'b', 1)",6.718117175062673,5.0,"[-0.37491875886917114, 0.0]",6024.581524876267,6011.295089551727,False
baseline,cautious_heavy,26,9,cautious,cautious|normal|normal|cautious,"[272.6673032919565, 4.0]",21.3550374507904,"[272.5123016530875, 0.035440388472649006]",17.401921332955016,"('b', 'c', 0)",3.967588489423516,4.3947240255194275,"[-0.8128460645675659, 0.0]",10051.06580709944,18169.244587566976,False
baseline,cautious_heavy,27,7,aggressive,normal|cautious|normal|cautious,"[228.53626062075276, 4.0]",25.741971254348677,"[236.43167291317332, 4.0]",18.87698419912649,"('b', 'c', 1)",7.895412292420559,4.999999999999972,"[-0.4779716730117798, 0.0]",5019.569592893098,3015.5235247163314,False
baseline,cautious_heavy,29,7,normal,cautious|cautious|normal|cautious,"[224.98351688384992, 4.0]",21.733490467071544,"[232.22364005831292, 4.0]",19.977498986462614,"('b', 'c', 1)",7.240123174463008,4.902180161730947,"[-0.30000001192092896, 0.0]",8014.547157621525,8014.389485713468,False
baseline,cautious_heavy,33,7,normal,normal|cautious|cautious|cautious,"[228.02128642400103, 4.0]",22.879162549972538,"[233.56545223706632, 4.0]",19.636222638988986,"('b', 'c', 1)",5.544165813065291,4.999999999999943,"[-0.4066162109375, 0.0]",20025.542545142176,7026.315749230682,False
baseline,cautious_heavy,39,7,normal,aggressive|normal|normal|normal,"[233.1745639324191, 4.0]",24.57782006263735,"[232.35694573540275, 0.0]",20.735495498035363,"('b', 'c', 0)",4.082707375760876,4.004764188687525,"[-0.8978133201599121, 0.0]",5023.646874894267,18120.327711940492,False
baseline,cautious_heavy,42,6,aggressive,aggressive|cautious|normal|normal,"[209.8527999560038, 4.0]",24.303379535675038,"[216.6354626959302, 4.0]",21.485632734388293,"('a', 'b', 1)",6.782662739926394,5.0,"[0.1265259087085724, 0.0]",9022.124869105613,1019.3765556737916,False
baseline,cautious_heavy,43,7,normal,cautious|cautious|cautious|normal,"[223.22334027290302, 4.0]",25.5408489704131,"[232.57793047098355, 4.0]",19.93920767903301,"('b', 'c', 1)",9.35459019808053,4.161549577722254,"[-0.10364550352096558, 0.0]",7022.601914659401,5007.665163552027,False
baseline,aggressive_heavy,4,15,aggressive,normal|aggressive|aggressive|normal,"[368.62939716974853, 4.0]",22.165456533431982,"[376.9480631137047, 4.000000811235441]",17.804102999252773,"('c', 'd', 1)",8.318665943956187,5.000000016946559,"[-0.30000001192092896, 0.0]",10999.464016606553,12994.810040497054,False
baseline,aggressive_heavy,22,5,normal,cautious|aggressive|aggressive|aggressive,"[174.24818649291998, 4.0]",24.745827198028607,"[181.69607941978214, 4.0]",20.484526468154694,"('a', 'b', 1)",7.447892926862153,5.0,"[-0.642283022403717, 0.0]",6033.909632549824,1061.6178882458871,False
baseline,aggressive_heavy,23,12,normal,aggressive|normal|normal|normal,"[263.9724276383719, 4.0]",7.178230524063135,"[259.6508813188064, 0.0]",8.910334481557225,"('b', 'c', 0)",5.888612959955031,4.816259583929362,"[-0.718522846698761, 0.0]",20024.757876513708,20079.010696417423,False
baseline,aggressive_heavy,26,8,aggressive,aggressive|normal|normal|cautious,"[251.53614015579228, 4.0]",24.762233734130827,"[262.167926146896, 4.175459639764032]",16.208484767295946,"('b', 'c', 1)",10.633233724780762,5.005542296660138,"[-0.6429616212844849, 0.0]",3017.383637853078,3023.9451170295642,False
baseline,aggressive_heavy,33,11,normal,normal|normal|normal|normal,"[264.4285860697429, 4.0]",10.758731842041023,"[270.31365575435376, 3.1436563211314823]",0.4504630359402362,"('b', 'c', 1)",5.947047140309545,4.353714682500466,"[-0.8091126680374146, 0.0]",15029.352604603617,20098.881477764186,False
baseline,aggressive_heavy,38,4,cautious,aggressive|aggressive|cautious|normal,"[160.30999422073367, 4.0]",29.310725927352948,"[167.93637749114484, 4.0]",20.894528568456373,"('a', 'b', 1)",7.626383270411168,5.000000000000028,"[-0.658781111240387, 0.0]",5070.691856361296,1112.2560930877517,False
baseline,aggressive_heavy,44,9,aggressive,normal|aggressive|normal|normal,"[280.7435834089917, 4.0]",23.59167790412903,"[287.0505862985632, 4.0]",20.348008205361836,"('b', 'c', 1)",6.307002889571493,5.0,"[-0.5369243025779724, 0.0]",18013.602410517924,2017.7420973338692,False
collision_dist_8,all_normal,5,5,cautious,normal|normal|normal|normal,"[186.10176362991365, 4.0]",26.053683042526284,"[191.98737451780215, 4.0]",21.314215430830988,"('a', 'b', 1)",5.885610887888504,5.0,"[-0.43027031421661377, 0.0]",6028.7677955120835,8043.421592267468,False
collision_dist_8,all_normal,6,4,normal,normal|normal|normal|normal,"[162.04482695261657, 4.0]",28.799251079559376,"[169.76820932785205, 4.0]",21.86586306246141,"('a', 'b', 1)",7.723382375235474,5.0,"[-0.42190122604370117, 0.0]",6049.13651142192,6030.362355197278,False
collision_dist_8,all_normal,7,10,normal,normal|normal|normal|normal,"[254.4304652531942, 4.0]",14.552592277526859,"[269.6245779663517, 2.6958829379467883]",1.2679657134925777,"('b', 'c', 1)",15.249976473807182,5.209255657285604,"[-0.7658337950706482, 0.0]",20043.07520865348,20086.90958435201,False
collision_dist_8,all_normal,9,6,normal,normal|normal|normal|normal,"[206.02846234639478, 4.0]",28.492135524749738,"[211.3515716284718, 4.0]",21.00371224991059,"('a', 'b', 1)",5.323109282077013,5.0,"[-0.34213194251060486, 0.0]",8031.529127002058,6021.585738476353,False
collision_dist_8,all_normal,10,5,cautious,normal|normal|normal|normal,"[181.93405709266656, 4.0]",26.890336990356456,"[189.835249321097, 4.0]",21.345419291432318,"('a', 'b', 1)",7.901192228430432,5.0,"[-0.9644518494606018, 0.0]",7055.230287324703,3239.2776498746157,False
collision_dist_8,all_normal,12,5,aggressive,normal|normal|normal|normal,"[183.6952669143677, 4.0]",25.848814487457275,"[190.67198684223501, 4.0]",21.41196287091279,"('a', 'b', 1)",6.976719927867322,5.0,"[-0.8510557413101196, 0.0]",15017.838170341161,2039.7933205622433,False
collision_dist_8,all_normal,13,12,cautious,normal|normal|normal|normal,"[259.5702906926476, 4.0]",7.999992132186905,"[262.741420746671, 9.452261122963476e-12]",7.820630046002178,"('b', 'c', 0)",5.1045142589138655,4.484666554579612,"[-0.7395713329315186, 0.0]",20094.14794663802,20139.221044087906,False
collision_dist_8,all_normal,14,13,cautious,normal|normal|normal|normal,"[332.8673809210455, 4.0]",24.332429647445633,"[336.69856212959314, 5.366369479682901e-09]",19.96358588681856,"('c', 'd', 0)",5.538767860255362,4.3586693998667725,"[0.26740509271621704, 0.0]",4024.4688370046324,2022.0994418314365,False
